"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5924.03334795011","6379.40809943456","7069.96174967315","7763.00130797547","7821.64088664561","8457.60877373827","9451.63652341646","10494.3517874081","12067.659169858","13031.5005429199","14526.0824049391","16484.5920202619","19095.436767479","20744.1275295851","18145.8529229608","20039.0100196939","22823.9183852478","24645.5690883586","26680.0341634064","28156.1358105285","28823.8128915519","30334.1908669113","33314.7403681721","35461.3590993235","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29664.7951308571","32875.5992557631","33784.8698483622","35557.6021088082","37194.5192194031","39635.7237455801","41343.7316330452","42846.1054476261","44396.5291349554","50627.9277628705","55348.8987435858","55894.8045545803","58771.5092731796","60039.2987437538","64051.5559251753","68220.0644818574","77951.3647387768","83981.7358747083","86693.8951220862","82278.1973939736","85613.586610591","92005.0168361444","91622.1774169388","95590.5386984251","101297.575745297","103750.775104054","108165.761406173","110589.192416989","113337.420494703","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5399.53314315133","5491.32993580127","5778.97793145987","6467.47290566524","7048.0045972289","7390.37460548947","8015.68560052568","9018.39741496628","10052.622725727","11010.8852742509","12199.1641064643","13836.8435517688","15745.1031259517","18127.1567319641","19466.1450948568","16924.0311510137","17587.3459638947","19789.4764031104","21291.1197025538","22692.8534428152","23844.2261210006","24830.9342854527","25875.9873496488","28115.3476935424","30304.852496882","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26204.0331991374","27301.7442739938","30879.1098668118","32541.8146052761","33953.0789321879","35091.2271868043","34872.9268541715","34671.8429391936","32784.5098831463","31792.7885243106","33616.3328872387","34526.3675738309","37283.9464101677","41356.4123640303","52527.8789376944","57164.4516931558","65257.0093414759","75063.004323561","77472.7779266493","77417.8456871582","95951.9622755699","116456.956686053","126618.372747962","139962.174945021","137832.961536934","107069.595634601","105577.666170523","116370.740263427","123892.166434539","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2545.87118457956","2770.94882580966","2725.62370840243","2722.1727755858","3024.58020388749","2876.25636099779","3243.96939508189","3204.38367395621","3430.20344116204","3473.50006779519","3574.84332407557","3873.40717597449","4009.18555086719","4276.01257338784","4547.82368490831","4787.23394539841","5243.91473896307","5509.92987762503","5879.2609502733","6099.6927655251","6324.15295486598","6703.87683123861","6940.43473725353","7278.36214188997","7507.24083111204","7822.96804832241","7890.99716687807","8261.06085184946","8586.6387002324","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310.22527754387","2218.70472667101","2302.63803095175","2177.09554097618","2137.49330601126","2235.87810207216","2429.72801990723","2666.8458025973","2903.81769418107","3210.59701602611","3567.5702663895","3862.67817481942","4094.91256197381","4508.75403795878","4275.9333789692","4637.51651562497","5012.74200758118","5079.41634733328","5637.50240760125","6035.02264695659","6082.84189438093","6424.37115420312","6858.89195813669","7271.64191879281","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1251.13635367427","1176.91175428422","1182.51221499091","1199.4301073453","1187.5258571636","1195.76951912052","1205.60285065658","1232.23260317629","1254.79130476159","1290.91809338469","1340.13127141875","1407.82111831748","1211.28597277622","1314.21068595493","1378.74050909096","1443.84054944638","1517.2715026067","1608.13545268238","1700.21266037613","1599.21490339838","1583.03611818757","1596.89408977853","1631.31232949605","1652.67103922669","1693.7950990893","1718.59753219304","1758.84516294128","1813.51549291141","1891.32066763688","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5696.44386565015","6134.84697529007","6645.26718865295","7099.57961582412","7505.06408054811","7800.49046640656","7472.46450776797","7924.27981365322","8923.52934528721","9448.78665826078","8242.99142916779","10452.2742208537","11296.0095601101","12303.9704354052","11177.8559623983","11720.5281319198","12486.4469115962","12496.4282598589","13039.0479167402","13622.8857170523","13546.0502260319","13931.3627832209","14523.9963660733","15307.7219374077","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7749.91000568196","8059.71727724687","8475.8854196242","8694.71046549177","8866.14749597179","9047.04029034568","9453.41363357612","9740.14406246019","10145.3867487253","10304.4881899993","10920.7910764952","11104.6067124734","11277.4387338624","11815.5355025342","12855.5786168799","13607.4762144133","14507.89545942","15346.4509006468","15983.8172101159","15907.7744396444","16559.2813355457","17079.9572330625","17691.5466300286","18110.9908281976","18585.6686005019","18877.1557208012","19756.5636501437","20096.9038820292","20712.4325108103","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6498.9171368995","6883.34695842588","7185.82194319078","8555.64055999882","9014.38191451934","8482.61306248597","9076.08773481945","9712.09127072347","10173.1654332903","10448.8234029556","11089.8134294426","11129.8689578182","11187.4776219579","11482.4495877714","12085.7617953942","12657.6371945575","13808.177624733","14290.0672372946","14924.8217487322","14558.2448127429","15260.6205539571","16520.2585085371","17162.9275170326","17373.8970180913","18045.9844632037","18284.8828438085","18783.1615810586","19423.9276939594","19844.6456685975","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1998.49065540435","2019.48713561064","2175.20991436423","2332.73184098069","2503.29320402962","2752.43059436189","2510.27384394128","2392.89696931898","2404.48240313317","2405.38236004206","2476.24679559347","2668.12942837962","2760.84107302883","2710.46542410316","2757.24809241076","2866.9396526901","2946.29521743258","3093.46513792563","2934.23005052997","2995.23435050235","3252.367856745","3285.58253525386","3258.50077384902","3425.60154647446","3443.02834153973","3519.21814540136","3585.71074656695","3780.93897001437","3989.03765796221","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2657.66468088983","2737.36201857087","2812.12872541215","2952.90510347874","3061.55187020096","3207.56687681476","3389.32082380257","3558.30915503589","3632.63184364215","3772.93345789763","4023.21072400503","4214.14590364569","4422.67234464161","4718.99930462008","5165.63744189082","5656.44366245333","6293.45373443837","6943.15613976454","7481.02179568702","7709.21406927502","8294.05132095301","8946.47256188021","9487.99552943025","10026.7100598312","10568.2713845771","10971.8720491652","11477.5210111539","12166.5113013543","12930.3241062815","",
"North Macedonia","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5527.68146206718","5369.84951721887","5143.62914500526","4883.57434669804","4905.91137114915","4949.07734541417","5083.5530914414","5219.03765063476","5435.75477689203","5703.95066636484","6127.03527415167","6028.86091052814","6305.3721850581","6502.65109877596","7080.11014310026","7759.70156871515","8584.85358590611","9242.97320316075","10418.0551445257","10914.420663767","11273.856996324","11611.2511511122","11839.6168746359","12653.596546255","13368.1467353717","13831.2279870305","14813.357450806","15298.9519318068","16358.6620491976","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","826.791522422156","934.613825549489","902.690954780887","928.542997618085","958.102146976537","961.37484462629","1021.21423537915","1061.28554515813","1124.82971678036","1174.12136612687","1166.37627124827","1335.566577923","1357.25774640708","1462.47826304413","1477.63467320752","1571.58768307897","1639.71932845304","1685.39354223852","1741.2491362276","1777.6900794192","1836.81621669854","1877.89282805323","1842.68660161158","1863.3677566786","1974.217655054","2053.12857449103","2131.58970330471","2221.75788574413","2316.6551998375","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9338.48664087313","9985.53273084042","10582.4453602469","11206.0982299076","11979.6152983482","12916.1868642754","13675.0714211261","15130.2106895178","15868.6315784209","16962.2055997439","19425.7118767852","19621.3445428203","20561.6940765116","20937.6038203936","21401.144072919","22232.4828863504","23223.9771252558","24893.2011506819","26193.1828466192","26139.5081810283","27809.106496918","28585.8204520107","29437.1690292596","31080.2683827856","33391.1106767158","36195.5631907797","38347.8685746424","41510.2890088613","42581.0978615749","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","473.863601618929","480.252969641123","532.154102766191","571.085859601037","619.768101102016","668.740916453859","715.881256127953","759.556627131613","802.752887521363","892.325441110436","1025.71040776454","1154.62647308925","1300.7957969006","1494.38432501564","1727.8682841318","2007.5140976073","2322.0575792098","2653.11888248209","2963.69778751934","3280.27459442083","3613.01914297704","3864.95976755573","4193.13233878975","4587.08683131574","5005.99965346285","5372.24116093082","5709.87136054433","6172.39264946237","6674.02864731957","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5257.83371413965","5204.78301146968","5440.00273183047","5592.74220430907","5666.44282296107","5820.11714453778","6150.95466132583","6350.70769902674","6733.62996134023","7008.34925067369","7365.48697546061","7565.06031987671","7802.85078016892","8014.77255809358","8727.46971065495","9243.97323432601","9880.05876868379","10579.3241853045","10985.4817318037","11158.0889148249","11672.2448651184","11637.7061774211","11941.6496521269","12144.2443049388","12427.7645552239","12478.3839603166","13343.3817322943","13752.4084196543","","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6002.62701367168","6773.14422599317","7100.28277416055","7332.72850335386","7835.15929733652","8313.65688001606","10447.9007439756","12447.2825021416","13816.6179615217","13024.7720233698","13634.9969649085","14472.4582555656","13863.8810545568","14870.2269394773","15371.106899645","16337.2537908133","17866.4722534354","19355.0198351076","20689.9867512224","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3324.14143387784","3090.01833724399","2835.19552576864","2785.94715749842","2884.13255873901","3108.45906393826","3210.21443888673","3364.98105346518","3486.75651715782","3614.1548840049","3704.25738302932","3861.57288517635","4068.48967785416","4388.53442676075","4930.35864616753","5387.88885874258","5949.51403361094","6644.62851489283","7270.04877820226","7119.2082513187","7530.75353035598","8853.12541902053","9939.57029609572","11068.4565605337","11925.8133992746","12100.1273474548","12140.8470898109","12791.5793387332","13799.9048471337","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","324.63604621729","300.978967345847","327.341188332685","342.43290637577","345.136337625033","379.151098015189","417.839176895786","452.973568004537","500.477470804526","504.074038834735","561.248694814625","605.086938751562","639.685723116833","688.364727667547","735.376634965741","808.024940760063","869.416204874393","925.18054036149","964.33533356312","1010.75265580009","1078.20860260835","1146.64209806813","1213.9296950286","1291.7468096644","1354.39190614205","1381.31549742321","1418.48539775998","1459.69841306972","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1817.59552517122","1863.59154083504","1892.181002899","1998.65388685427","1928.85868291952","2108.3627229817","2215.14774760581","2108.30678335438","2136.26115912336","2274.68192803697","2255.1004404683","2288.06706602536","2275.9615764105","2388.84488620031","2521.69123241646","2753.87736634071","3277.5131884251","3362.48497202591","3366.39302250437","3260.58863987081","3356.36134613617","3483.52210100308","3646.72756780893","3822.31254642539","3993.31701547026","3937.94710772076","3940.24457666861","4023.49923823413","4150.96524599535","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4919.3584273306","5254.26830394685","5649.18137123028","6005.30432814777","6298.43003579993","6648.79849487453","7076.12380712078","7512.87673135273","7974.45991500418","8195.95328607364","8977.83974567016","9407.27454046622","9643.21815509027","10329.2967510206","10997.5026631706","11473.5070150015","12338.1810450901","13334.3301683443","14274.2743840944","14820.4986594512","15612.293422057","16561.7709831855","17421.1450178022","18282.2280771971","19290.6919260322","20162.9966825227","21151.2477704482","22355.1905207207","23750.9880399871","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484.625767346236","533.640935874227","501.307804255791","561.51021082131","512.905395620921","605.132246977562","649.529675139559","669.612175043647","684.362338972417","695.4614631322","703.140864109511","665.897847163689","671.388291475611","705.615599275423","745.158290594501","773.116298974779","811.595309406476","888.201894336937","947.243523144899","1004.66075754849","1055.49399020789","1097.94213514177","1107.97055007157","1152.84856877568","1207.29440992259","1220.22958748064","1230.41657132962","1269.64459549711","1310.99555499899","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6850.46759855886","7552.84400321087","8197.66795892013","8994.02007856622","9784.92678522038","10698.8503897104","11682.3024604379","12431.5042158083","11355.6135418925","11931.6582888577","12973.900269439","13037.7003700322","13670.0376366382","14437.4067076494","15522.7040520606","16531.598918338","17632.1305988598","18872.8219549038","19787.6991497507","19283.4523118174","20605.2011124392","21806.8227852715","23105.0752924451","24279.3716940587","25875.5026744642","27116.5762566726","28246.7505474921","30025.1765538208","31782.1533573136","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23518.2716022706","23925.5799936154","24935.2969124723","25888.869905947","27185.0498914475","28167.0760155813","29373.5351386623","30837.849461447","32200.601043189","33849.2305710413","35642.4631723972","36445.0537084108","37319.558301578","38782.7471230826","40935.6056395367","43338.5032391487","45483.5542480719","47137.5638051099","47585.678534368","46281.4953032531","47630.9057386989","49058.9245339295","50666.4322274695","52215.943536552","54092.8764746187","55578.0901462231","56608.4470670573","58594.4723186281","61303.190654507","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3707.43930368254","4023.68577973629","4293.27492156509","4219.47772845098","4282.99465007868","4442.70358470729","4568.75739174194","4744.82026522631","4859.974512456","5003.16116626786","5203.03658022432","5293.94738340508","5550.43827611191","5806.6734039024","6594.17366788708","6861.58844253041","7442.55509684176","7911.92926566636","8130.12318615235","8067.70020630658","8500.09714760438","8959.51589253357","9427.08226711924","9955.45310834825","10598.6686708128","11160.3796375995","11200.4278734375","11104.4193800554","11101.8262817533","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","579.498687730186","594.676687048959","550.140181721625","552.410568772734","567.086066201025","573.908894654171","583.713883852345","589.05504576129","634.845789066391","617.839680923844","600.675278100794","633.973431767058","639.448455387982","661.008421963345","654.742099242404","679.701548803588","713.67386436937","728.035585587223","783.196871260198","754.254073087425","795.682825586081","799.258375990871","876.2759994611","902.662599530563","951.160586652266","964.838078848638","984.683133557325","1012.85919630951","1063.42184074385","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2180.91450420286","2205.86611863816","2301.84109345139","2251.35254558373","2202.09692649127","2191.38880723706","2267.98971440358","2316.48477134001","2343.89721705514","2332.66297920191","2442.50098036974","2578.21048014485","2945.25178064063","3139.67907082746","3433.44394668581","3672.15388855471","3909.12091604486","4167.55370335818","4417.39506563166","4682.43593481676","4981.35823235291","5213.83719396966","5392.09640255187","5698.16667794227","6009.9894534981","6072.47729487526","5882.98733984966","5887.57307757679","5990.85043229634","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1929.1236886121","1946.67861965015","1954.33833264053","1949.02448063394","2013.53958478411","2133.68553956321","2267.03757912726","2354.85410227377","2428.01016307638","2593.90126655368","2718.03664049999","2817.61887244765","2842.90082317126","2927.85637747371","3123.42366786583","3313.09332991781","3506.68328681557","3732.01818334251","3881.59241068346","3730.9848252324","3887.78753693027","4163.25633536544","4458.72617847443","4697.73739238679","4950.08124811676","5174.97212280321","5400.24893861086","5687.2315121067","5533.55106372852","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19145.3861904313","20116.4642524777","20768.3090097724","21378.2143331266","22346.1171766162","23409.6947445003","24484.181123574","26014.3334320944","27708.5132961591","29268.5360985179","31875.2360208933","33194.0460897274","34447.2053180645","34111.8033495886","35777.1532439148","37625.5617084958","40971.2607605818","43896.738702196","46420.2016795592","44566.0618961764","45040.3180778936","46599.02103045","47272.1030187972","49241.5178406305","49233.2153954401","50302.0677470128","51338.5732558743","54503.0819277108","56328.9411363302","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18432.497953372","19550.2711354084","20591.3410722702","21550.3206555794","22991.9458916695","24322.9089683817","26791.3925813427","28605.6629298122","28185.9342806725","30555.0490591114","36941.6009326049","37780.1005125531","37980.3539761745","38550.9553872116","42511.1764459918","47797.5299472052","54104.2892735293","55876.5039239364","61716.5997128422","55375.5762805934","57915.0193733858","62076.7406576686","65354.7792483883","66961.2530988205","65892.6892787813","60385.1167632081","57744.2745092321","62012.4077632135","65510.5852742471","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","770.961326863512","825.94445121153","855.954629632231","885.469083547411","953.055358454578","981.816608094048","1028.54962515192","1075.0472130896","1096.96044848694","1139.55885230235","1214.98404393774","1279.53244256833","1281.41128105861","1337.48300622533","1418.660867683","1494.62778848757","1571.99503031143","1649.3063560543","1765.03052785792","1844.10281667789","1946.05872108839","2052.54719698636","2196.11885083539","2333.1454729904","2520.68955258527","2621.76657505155","2641.97112846156","2874.9833308159","3089.55635218567","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3816.38273034945","5203.83085095736","5670.05753134209","6470.45357125621","7339.30436698258","8056.69642100375","10451.9390087245","13273.4836493531","13104.4803663974","13982.2015696529","15039.3175663456","16504.2579284635","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14863.6043187941","14566.0315000226","14917.7634694741","15960.7047718006","17092.4063102387","17907.6530295968","18464.0330939291","19137.3233344871","19343.0587113048","20579.365916514","21521.7065711056","22500.4775864557","23306.2795376277","23967.4207453945","25080.4724623797","25677.4190803252","27758.1657377218","29385.8957234312","29860.527731852","30699.6620210642","31253.0535992516","32734.5366666969","32986.1828887189","36219.4240080477","37260.629400992","37475.1783595906","39122.5421346301","40438.5709468742","41005.4208705895","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16682.1334584403","17318.3018614162","17948.5062400161","18565.932312034","19405.2845764571","20203.041918188","21099.0246063528","22070.2194877916","22852.4370648142","23764.8913045343","25237.9907761812","26024.3334586372","26848.6506399995","27622.5571712082","29085.7190097228","30459.0558938699","32469.0315332249","34031.3064525191","34900.6023728431","33982.2871480564","35247.8704585806","36707.4590527382","37698.8917011364","39016.252874006","40169.965195386","41321.4050736977","42379.55739874","44202.2304835615","45623.9030752608","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22739.7219130249","23862.0815759215","25265.2237470176","26251.0107520469","26861.4264826561","28065.3391984586","29023.4265224774","31122.8356517779","32274.6011400662","32655.6355599866","34986.1538235691","36916.8726498738","36454.3605512463","35363.2289580766","35891.7817394516","36938.6160677185","39020.8447137339","40649.8205565657","43309.5622415092","44291.0748921099","44408.5874151817","41942.1205555181","43436.8777775838","42862.893653856","41950.7876431858","41911.0864825262","42375.5454268438","41563.6382667191","41859.934476789","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10736.4666997667","11304.5367359869","11844.7494923104","12384.5278358698","13717.6596636121","14677.628868445","16518.9137432282","18271.7707790189","19721.8192963536","19913.6566838563","21348.9570477223","23023.1824355501","23819.6682169539","24501.0206199792","25120.4333379011","25554.3588564038","25918.9975762842","26472.7643660358","27067.5283673983","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1983.0024052282","2092.95845462211","2242.20900677144","2272.33241094353","2342.06452515426","2440.61060810875","2532.65345140296","2528.82639588489","2548.8773416638","2607.2039527735","2706.43252045242","2750.39467519308","2815.1161406137","2936.77012552733","3164.24342164371","3433.22361275802","3670.48181817068","3862.10058802804","3914.61195236177","3966.5652190876","3988.65672534931","4094.52711205909","4228.51300070234","4398.38122959749","4593.96424012779","4762.29672085624","4975.65439474309","5241.93874098438","5567.05560794386","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5097.45441856855","5646.97527296491","6121.18399432222","6473.31947555485","6661.82573401118","6780.3241697887","7040.64124821288","7470.84028290576","7946.9433616307","8211.45845465396","8454.71615830285","8522.94183095827","8683.41251972096","9044.71151907315","9802.65875211968","10636.8888761023","11691.2612474495","13202.6561244749","14523.0430190862","14554.8307892259","15311.0291307719","17099.8188262158","18806.5630239098","20111.951216544","21167.1767869762","22237.0930469172","23195.8111317659","24472.0098496584","25553.6967088531","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3409.30298348499","3530.68130846131","3522.12081202138","3723.09046106236","4191.26016149564","4511.59389838936","4636.04752131826","4930.38787614835","4879.81685352192","4943.31176800267","5115.12791859202","5193.02465320978","5500.9240898963","5778.61205888157","6171.59813582702","6705.08808025393","7365.73661936763","8140.97968172926","8984.07945739718","9078.55665682842","9869.07041624949","10626.0771337578","11400.335732508","12169.1200775031","12561.2454498288","12944.8223378926","13403.4472653443","13771.4599452962","14418.070667873","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2604.5171060502","2611.22597379967","2615.23612674782","2669.24797658295","2779.6245764025","2902.4366930881","3057.4853468335","3198.50535868953","3145.17373001133","3217.6472064384","3361.32584935874","3459.88594598217","3566.98383996552","3736.35569187211","4013.77434319268","4255.37529776869","4531.98625186449","4877.47273852347","5093.57833423675","5106.39920580137","5468.30550685745","5689.76094098301","6081.93666663976","6514.66717101521","6930.7644631533","7313.40980493888","7784.13669904141","8340.33133069678","8951.08565366152","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9889.83261154279","10598.3614090808","10995.7307189725","10787.8029033216","11595.3903452","12495.8878972273","12837.9870102104","13626.2826132555","13433.88251171","12979.8679923734","13411.1007556926","14527.3193922378","15168.3083792519","15245.6114104045","16195.0125242074","17977.5310081878","18256.89902546","17865.7908148372","18510.2156584187","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439.2466658895","1592.12728002619","1811.50576784489","2141.99817638433","2264.38214233422","2182.96813827449","2337.53729971904","2229.46297689417","2117.0589855068","2136.04333766924","2081.4553619927","2079.35510756678","2066.01305766077","2106.82375842738","2176.64624889386","2335.16183812792","2477.99325218017","2678.2984446611","2656.86445517886","2791.71461148788","3039.78623637129","3069.75809776519","3206.19624483098","3318.80476871474","3763.07787858426","4081.29824656452","4209.04366236518","4353.2833571561","4336.24465709437","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6175.62429910028","5915.54058861551","6183.52512100098","6549.98361492105","7029.08137168522","7664.95502871434","8254.57735304418","8922.2356271914","9471.44049434256","10022.3953632385","10652.9082890119","11101.9747117124","11781.0563524395","12257.1448668074","13341.0999992516","13895.9235416906","15142.1848735363","16787.9702463152","18310.4432086685","19246.4486754828","21048.3305213108","22850.6388460286","23833.2097049187","24719.2475053521","25612.2578311438","26856.0352192633","27735.3508495019","29922.204979344","31336.6034966686","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1652.20715336733","1456.15391432937","1496.71462717768","1501.54283294677","1493.88151843809","1526.86422167865","1601.97142058323","1688.07195723446","1805.30917804477","1879.00928968526","1923.66676124075","2002.09512607238","2078.5181544154","2027.34861503242","2299.99606481974","2455.77232900829","2637.46667220712","2799.27784704717","2962.2157482097","3048.89599342037","3187.98852168029","3310.3268696826","3471.68775377115","3638.13380898177","3767.70311423602","3819.81221079125","3894.83006923133","3919.5236885564","3985.94491486942","",
